row_id,judge_id,sample_id,method,method_family,model,target_preset,strategy,dataset,budget,max_steps,seed,branch,bucket,is_overlap,packet_version,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,sample_file,auto_decision_type,auto_decision_reason,cell_id
36,c01_0036,ent_002,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Riverdale Hospital,Summit Media,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_002_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
37,c01_0037,ent_003,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,Brightwave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,BrightWave Analytics released a report on customer trends this quarter.,BriteWave Analytics released a report on customer trends this quarter.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_003_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
38,c01_0038,ent_004,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Lucia,David,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at the station and we walked home.,I met Lucia Torres at this station and we walked home.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_004_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
39,c01_0039,ent_005,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Northlake University,Zeta Telecom,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_005_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
40,c01_0040,ent_008,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Silver Pine,Illinois,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_008_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
41,c01_0041,ent_009,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Marisol,Amelia,Marisol Vigal left to voicemail and sounded excited about the trip.,Marisol Vigal left to voicemail and sounded excited about the trip.,Marisol Vega left a voicemail and sounded excited about the trip.,Marisol Vigal left to voicemail and sounded excited about the trip.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_009_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
42,c01_0042,ent_011,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,I bought headphones from Lumen Tech and they fit comfortably.,I bought headphones from Lumen Tech and they fit comfortably.,I bought headphones from LumenTech and they fit comfortably.,I bought headphones from Lumen Tech and they fit comfortably.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_011_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
43,c01_0043,ent_013,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_013_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
44,c01_0044,ent_014,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Keystone Airport,Mapleton Clinic,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_014_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
45,c01_0045,ent_015,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Summit Media,United Kingdom,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_015_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
46,c01_0046,ent_016,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Camden Lee,Mia Anderson,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_016_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
47,c01_0047,ent_017,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_017_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
48,c01_0048,ent_018,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,Alex Robotics showcased a new prototype at the Expo Hall.,Alex Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the expo hall.,Alex Robotics showcased a new prototype at the Expo Hall.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_018_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
49,c01_0049,ent_019,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,pair,no,yes,Prey and Nair signed the card and added a small note.,Prey and Nair signed the card and added a small note.,Priya Nair signed the card and added a small note.,Prey and Neir signed the card and added a small note.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_019_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
50,c01_0050,ent_021,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,and Finch published the article and shared it online.,and Finch published the article and shared it online.,Carter & Finch published the article and shared it online.,and Finch published the article and shared it online.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_021_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
51,c01_0051,ent_022,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,We watched a play at Crescent Theatre and applauded loudly.,We watched a play at Crescent Theatre and applauded loudly.,We watched a play at Crescent Theater and applauded loudly.,We watched a play at Crescent Theatre and applauded loudly.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_022_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
52,c01_0052,ent_023,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,,,,Alina Quinn called the office and asked for the manager.,Alina Quinn called the office and asked for the manager.,Elena Kwon called the office and asked for the manager.,Alina Quinn called the office and asked for the manager.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_023_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
53,c01_0053,ent_024,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,ent,Redwood City,Helix Robotics,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_024_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
54,c01_0054,mix_001,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,5,6,Avery Chen did not take 5 mg of aspirin after lunch.,Avery Chen did not take 5 mg of aspirin after lunch.,Avery Chen did not take 5 mg of aspirin after lunch.,Avery Chen did not take 5 mg of aspirin after lunch.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_001_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
55,c01_0055,mix_005,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,10,20,Dylan Park never received 10 ml of the syrup from the nurse.,Dylan Park never received 10 ml of the syrup from the nurse.,Dylan Park never received 10 ml of the syrup from the nurse.,Dylan Park never received 10 ml of the syrup from the nurse.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_005_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
56,c01_0056,mix_006,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,45,55,Sofia Ramirez was not charged $45 for the replacement ticket.,Sofia Ramirez was not charged $45 for the replacement ticket.,Sofia Ramirez was not charged 45 dollars for the replacement ticket.,Sofia Ramirez was not charged $45 for the replacement ticket.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_006_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
57,c01_0057,mix_007,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,500,600,Parboarview Studios didn't ship 500 grams of resin with the order.,Parboarview Studios didn't ship 500 grams of resin with the order.,Harborview Studios didn't ship 500 grams of resin with the order.,Parboarview Studios didn't ship 500 grams of resin with the order.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_007_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
58,c01_0058,mix_009,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,neg,won't,will,Ryan Books won't discount $12.99 for the paperback today.,Ryan Books won't discount $12.99 for the paperback today.,Orion Books won't discount 12.99 dollars for the paperback today.,Ryan Books won't discount $12.99 for the paperback today.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_009_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
59,c01_0059,mix_011,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,second,3,Summit Media did not air a 30-second ad during the show.,Summit Media did not air a 30-second ad during the show.,Summit Media did not air a 30-second ad during the show.,Summit Media did not air a 30-second ad during the show.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_011_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
60,c01_0060,mix_012,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,250,350,Lumentech cannot process 250 ml orders without proper labeling.,Lumentech cannot process 250 ml orders without proper labeling.,LumenTech cannot process 250 ml orders without proper labeling.,Lumentech cannot process 250 ml orders without proper labeling.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_012_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
61,c01_0061,mix_013,smash_masked,targeted_smash_decode,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,v26_core_main,main,0,v4.2026-04-20,num,20,30,Mapleton Clinic did not store minus 20 degrees samples in that freezer.,Mapleton Clinic did not store minus 20 degrees samples in that freezer.,Mapleton Clinic did not store minus 20 degrees samples in that freezer.,Mapleton Clinic did not store minus 20 degrees samples in that freezer.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/whisper_small/synthetic_wa/wdl2/smash_masked/20/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_013_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),1
